Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards,Total Shots,Shots on Target,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA,Players Dribbled Past,Dribbles into PA
Tete Morente,La Liga,"MF,FW",24.0,14.0,12.0,11.9,2.0,2.0,4.0,0.0,12.0,3.0,317.0,400.0,3.0,7.0,21.0,2.0
Theo Hernández,Serie A,DF,23.0,85.0,79.0,79.0,11.0,9.0,21.0,1.0,96.0,33.0,3831.0,4633.0,87.0,86.0,151.0,64.0
Theo Valls,Ligue 1,MF,23.0,54.0,40.0,37.8,1.0,1.0,3.0,1.0,47.0,11.0,1102.0,1424.0,40.0,21.0,26.0,4.0
Theo Walcott,Premier League,FW,31.0,96.0,67.0,63.70000000000001,12.0,10.0,4.0,0.0,111.0,47.0,1167.0,1698.0,63.0,60.0,92.0,50.0
Theodor Gebre Selassie,Bundesliga,DF,34.0,109.0,108.0,106.7,9.0,5.0,9.0,0.0,65.0,28.0,4252.0,5254.0,68.0,75.0,43.0,10.0
Theoson Siebatcheu,Ligue 1,FW,23.0,29.0,11.0,11.7,3.0,2.0,3.0,0.0,30.0,11.0,152.0,199.0,9.0,3.0,9.0,4.0
Thiago Alcántara,Premier League,MF,29.0,78.0,61.0,64.10000000000001,7.0,8.0,16.0,0.0,74.0,22.0,5492.0,6089.0,92.0,69.0,152.0,18.0
Thiago Cionek,Serie A,DF,33.0,74.0,67.0,67.30000000000001,1.0,4.0,28.0,2.0,30.0,6.0,2919.0,3761.0,31.0,34.0,32.0,6.0
Thiago Maia,Ligue 1,MF,22.0,61.0,38.0,39.2,0.0,1.0,7.0,2.0,20.0,3.0,1969.0,2336.0,23.0,18.0,40.0,3.0
Thiago Mendes,Ligue 1,MF,28.0,102.0,94.0,91.70000000000002,3.0,14.0,21.0,4.0,117.0,26.0,4584.0,5436.0,138.0,78.0,95.0,13.0
Thiago Motta,Ligue 1,MF,34.0,19.0,14.0,12.8,1.0,1.0,3.0,1.0,6.0,3.0,1215.0,1302.0,11.0,5.0,5.0,0.0
Thiago Silva,Premier League,DF,36.0,85.0,82.0,77.89999999999999,3.0,2.0,13.0,0.0,39.0,12.0,5902.0,6251.0,11.0,26.0,12.0,0.0
Thibault De Smet,Ligue 1,DF,22.0,4.0,4.0,3.3,0.0,0.0,1.0,0.0,0.0,0.0,193.0,237.0,3.0,3.0,2.0,2.0
Thibault Giresse,Ligue 1,"MF,FW",36.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0
Thibaut Courtois,La Liga,GK,28.0,114.0,114.0,114.0,0.0,0.0,5.0,0.0,2.0,1.0,2737.0,3539.0,0.0,1.0,1.0,0.0
Thibaut Vargas,Ligue 1,"DF,MF",19.0,3.0,2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,46.0,65.0,2.0,3.0,1.0,0.0
Thierry Ambrose,Ligue 1,FW,23.0,29.0,6.0,9.399999999999999,0.0,0.0,1.0,0.0,29.0,6.0,217.0,317.0,18.0,13.0,39.0,8.0
Thierry Correia,La Liga,DF,21.0,15.0,10.0,10.1,0.0,0.0,4.0,1.0,2.0,0.0,378.0,516.0,7.0,11.0,20.0,1.0
Thilo Kehrer,Ligue 1,DF,24.0,72.0,58.0,60.400000000000006,5.0,2.0,10.0,0.0,38.0,14.0,3272.0,3653.0,17.0,16.0,17.0,4.0
Thomas Basila,Ligue 1,DF,20.0,9.0,4.0,5.6,0.0,0.0,1.0,0.0,1.0,0.0,230.0,275.0,1.0,1.0,1.0,0.0
Thomas Carrique,Ligue 1,DF,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,1.0,1.0,1.0,1.0
Thomas Delaine,Ligue 1,DF,28.0,28.0,24.0,24.700000000000003,0.0,1.0,7.0,0.0,14.0,7.0,750.0,1080.0,18.0,22.0,32.0,17.0
Thomas Delaney,Bundesliga,"MF,DF",29.0,82.0,75.0,72.3,6.0,9.0,21.0,0.0,97.0,23.0,3171.0,3919.0,45.0,35.0,42.0,7.0
Thomas Didillon,Ligue 1,GK,21.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,202.0,0.0,0.0,0.0,0.0
Thomas Doyle,Premier League,"MF,FW",17.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0
Thomas Foket,Ligue 1,DF,26.0,78.0,78.0,78.0,0.0,1.0,13.0,0.0,12.0,2.0,2892.0,3670.0,48.0,53.0,41.0,13.0
Thomas Fontaine,Ligue 1,DF,29.0,11.0,8.0,8.3,0.0,1.0,1.0,0.0,3.0,1.0,255.0,298.0,3.0,0.0,2.0,0.0
Thomas Heurtaux,Serie A,DF,29.0,17.0,16.0,15.5,0.0,0.0,3.0,2.0,0.0,0.0,418.0,517.0,1.0,4.0,2.0,0.0
Thomas Kraft,Bundesliga,GK,31.0,11.0,10.0,10.5,0.0,0.0,2.0,0.0,0.0,0.0,231.0,388.0,0.0,0.0,0.0,0.0
Thomas Lemar,La Liga,"MF,FW",25.0,97.0,68.0,64.69999999999999,5.0,9.0,8.0,0.0,98.0,32.0,2460.0,3137.0,112.0,79.0,172.0,21.0
Thomas Mangani,Ligue 1,MF,33.0,106.0,90.0,87.7,8.0,8.0,12.0,1.0,96.0,23.0,4285.0,5607.0,168.0,87.0,63.0,7.0
Thomas Meunier,Bundesliga,DF,29.0,76.0,63.0,62.1,8.0,8.0,9.0,0.0,45.0,15.0,3341.0,4061.0,70.0,85.0,61.0,30.0
Thomas Monconduit,Ligue 1,"MF,FW",29.0,99.0,87.0,85.89999999999999,2.0,4.0,22.0,1.0,68.0,13.0,3147.0,4028.0,66.0,42.0,92.0,8.0
Thomas Müller,Bundesliga,MF,31.0,111.0,93.0,90.4,29.0,53.0,10.0,0.0,185.0,72.0,3315.0,4463.0,243.0,201.0,84.0,57.0
Thomas Ouwejan,Serie A,DF,24.0,8.0,3.0,3.5,0.0,1.0,0.0,0.0,5.0,2.0,117.0,191.0,6.0,4.0,1.0,1.0
Thomas Partey,La Liga,MF,27.0,110.0,86.0,84.0,9.0,5.0,30.0,1.0,100.0,20.0,4214.0,5050.0,51.0,71.0,142.0,10.0
Thomas Pledl,Bundesliga,"DF,MF",25.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,38.0,1.0,1.0,2.0,1.0
Thomas Strakosha,Serie A,GK,25.0,117.0,117.0,117.0,0.0,0.0,8.0,0.0,0.0,0.0,2719.0,3660.0,5.0,2.0,2.0,0.0
Thomas Touré,Ligue 1,MF,23.0,8.0,0.0,1.5,0.0,0.0,1.0,0.0,7.0,0.0,44.0,55.0,4.0,2.0,5.0,3.0
Thomas Vermaelen,La Liga,DF,32.0,23.0,19.0,17.8,0.0,1.0,5.0,0.0,5.0,1.0,957.0,1029.0,3.0,2.0,1.0,0.0
Thorgan Hazard,Bundesliga,"FW,DF",27.0,105.0,96.0,92.8,28.0,29.0,5.0,0.0,205.0,72.0,3041.0,4129.0,193.0,159.0,230.0,124.0
Théo Pellenard,Ligue 1,DF,25.0,33.0,26.0,26.5,0.0,1.0,5.0,0.0,2.0,1.0,1092.0,1455.0,26.0,30.0,28.0,3.0
Théo Sainte-Luce,Ligue 1,"DF,FW",20.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0
Tiago Djaló,Ligue 1,DF,20.0,17.0,13.0,13.3,0.0,0.0,3.0,0.0,2.0,0.0,740.0,852.0,2.0,4.0,9.0,3.0
Tiemoué Bakayoko,Serie A,MF,26.0,94.0,83.0,79.9,5.0,6.0,18.0,5.0,97.0,26.0,3597.0,4122.0,55.0,39.0,133.0,17.0
Till Cissokho,Ligue 1,DF,18.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,1.0,1.0,1.0,0.0
Tim Civeja,Bundesliga,DF,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tim Dierßen,Bundesliga,FW,22.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
Tim Handwerker,Bundesliga,"DF,MF",19.0,11.0,3.0,4.4,0.0,1.0,0.0,0.0,9.0,5.0,99.0,158.0,4.0,4.0,8.0,5.0
Tim Kleindienst,Bundesliga,FW,22.0,26.0,14.0,14.8,2.0,3.0,2.0,0.0,47.0,13.0,250.0,411.0,9.0,7.0,21.0,8.0
Tim Krul,Premier League,GK,31.0,36.0,36.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,1047.0,1550.0,0.0,0.0,0.0,0.0
Tim Leibold,Bundesliga,DF,24.0,32.0,32.0,30.7,0.0,2.0,6.0,1.0,28.0,5.0,1215.0,1583.0,37.0,26.0,30.0,6.0
Tim Lemperle,Bundesliga,"FW,MF",17.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Tim Maciejewski,Bundesliga,MF,19.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Tim Ream,Premier League,DF,33.0,31.0,30.0,27.7,0.0,0.0,1.0,0.0,1.0,0.0,1177.0,1328.0,2.0,2.0,7.0,0.0
Timm Klose,Premier League,DF,31.0,7.0,7.0,6.5,0.0,0.0,0.0,0.0,3.0,0.0,331.0,389.0,0.0,1.0,1.0,0.0
Timo Baumgartl,Bundesliga,DF,22.0,47.0,47.0,47.0,1.0,0.0,6.0,0.0,10.0,3.0,1980.0,2409.0,8.0,17.0,8.0,1.0
Timo Becker,Bundesliga,DF,23.0,15.0,7.0,7.2,0.0,0.0,0.0,0.0,5.0,1.0,181.0,247.0,5.0,5.0,6.0,1.0
Timo Horn,Bundesliga,GK,27.0,85.0,85.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,2876.0,4.0,1.0,3.0,0.0
Timo Hübers,Bundesliga,DF,21.0,5.0,5.0,5.0,0.0,1.0,2.0,0.0,5.0,2.0,136.0,179.0,2.0,1.0,1.0,0.0
Timo Letschert,Serie A,DF,24.0,7.0,5.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,175.0,217.0,1.0,0.0,1.0,0.0
Timo Stavitski,Ligue 1,FW,19.0,10.0,3.0,4.7,0.0,0.0,1.0,0.0,1.0,0.0,87.0,134.0,5.0,5.0,3.0,1.0
Timo Werner,Premier League,FW,24.0,115.0,106.0,102.19999999999999,61.0,26.0,6.0,0.0,352.0,152.0,2277.0,3149.0,123.0,117.0,189.0,207.0
Timothee Pembele,Ligue 1,DF,18.0,5.0,3.0,4.2,1.0,0.0,1.0,0.0,4.0,2.0,232.0,256.0,2.0,1.0,7.0,3.0
Timothy Castagne,Premier League,DF,25.0,86.0,68.0,69.4,6.0,8.0,12.0,0.0,48.0,18.0,3234.0,3928.0,75.0,78.0,73.0,25.0
Timothy Chandler,Bundesliga,"DF,MF",30.0,52.0,34.0,35.5,7.0,5.0,7.0,0.0,44.0,16.0,898.0,1418.0,37.0,53.0,11.0,11.0
Timothy Fosu-Mensah,Premier League,DF,23.0,37.0,30.0,28.9,0.0,0.0,7.0,0.0,14.0,1.0,1024.0,1353.0,14.0,15.0,16.0,7.0
Timothy Tillman,Bundesliga,"FW,MF",19.0,6.0,1.0,2.3,0.0,0.0,0.0,0.0,3.0,0.0,43.0,53.0,3.0,2.0,7.0,1.0
Timothy Weah,Ligue 1,"MF,DF",20.0,22.0,5.0,6.5,3.0,0.0,4.0,0.0,15.0,8.0,132.0,186.0,4.0,2.0,6.0,6.0
Timothée Kolodziejczak,Ligue 1,DF,29.0,67.0,65.0,65.0,3.0,3.0,14.0,1.0,30.0,9.0,2983.0,3651.0,22.0,25.0,18.0,0.0
Timothée Nkada,Ligue 1,"FW,MF",20.0,8.0,0.0,1.6,0.0,0.0,1.0,0.0,2.0,0.0,15.0,25.0,2.0,1.0,4.0,2.0
Tin Jedvaj,Bundesliga,DF,25.0,58.0,49.0,48.7,2.0,0.0,10.0,0.0,28.0,9.0,1724.0,2200.0,13.0,15.0,20.0,5.0
Tino Kadewere,Ligue 1,"FW,MF",25.0,19.0,15.0,13.5,7.0,3.0,2.0,0.0,40.0,14.0,260.0,360.0,13.0,13.0,14.0,14.0
Tito,La Liga,DF,33.0,24.0,18.0,19.0,0.0,0.0,2.0,0.0,2.0,1.0,691.0,901.0,7.0,10.0,6.0,0.0
Tobias Raschl,Bundesliga,MF,19.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0
Tobias Sippel,Bundesliga,GK,32.0,6.0,5.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,139.0,202.0,1.0,0.0,1.0,0.0
Tobias Strobl,Bundesliga,MF,30.0,59.0,43.0,43.7,0.0,5.0,6.0,0.0,14.0,2.0,2125.0,2390.0,30.0,23.0,13.0,0.0
Toby Alderweireld,Premier League,DF,31.0,92.0,90.0,89.4,3.0,2.0,13.0,0.0,48.0,14.0,4801.0,5645.0,24.0,50.0,8.0,0.0
Todd Cantwell,Premier League,"FW,MF",21.0,37.0,30.0,27.7,6.0,2.0,6.0,0.0,42.0,16.0,884.0,1106.0,36.0,21.0,61.0,26.0
Tolgay Arslan,Serie A,MF,30.0,14.0,12.0,9.7,2.0,0.0,6.0,0.0,9.0,4.0,379.0,445.0,3.0,6.0,18.0,4.0
Toluwalas Arokodare,Bundesliga,FW,20.0,7.0,0.0,0.9,0.0,0.0,0.0,0.0,2.0,1.0,18.0,24.0,1.0,0.0,0.0,0.0
Tom Cairney,Premier League,MF,30.0,41.0,33.0,32.8,2.0,2.0,2.0,0.0,36.0,9.0,1808.0,2033.0,57.0,41.0,62.0,7.0
Tom Carroll,Premier League,MF,25.0,37.0,28.0,28.6,0.0,4.0,3.0,0.0,21.0,5.0,1207.0,1537.0,47.0,36.0,20.0,3.0
Tom Cleverley,Premier League,MF,29.0,54.0,37.0,37.2,3.0,2.0,6.0,2.0,34.0,9.0,1474.0,1886.0,41.0,35.0,7.0,4.0
Tom Davies,Premier League,"MF,DF",22.0,89.0,59.0,59.9,3.0,1.0,19.0,0.0,46.0,10.0,1869.0,2390.0,22.0,44.0,64.0,6.0
Tom Edwards,Premier League,DF,18.0,6.0,6.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,142.0,207.0,1.0,2.0,4.0,1.0
Tom Heaton,Premier League,GK,33.0,43.0,43.0,42.3,0.0,0.0,3.0,0.0,1.0,0.0,686.0,1292.0,2.0,0.0,1.0,0.0
Tom Ince,Premier League,"MF,FW",25.0,33.0,27.0,27.2,2.0,0.0,0.0,0.0,71.0,20.0,555.0,733.0,18.0,16.0,30.0,15.0
Tom Krauß,Bundesliga,MF,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
Tom Lacoux,Ligue 1,MF,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Tom Starke,Bundesliga,GK,36.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,0.0,0.0,0.0,0.0
Tom Trybull,Premier League,MF,26.0,16.0,14.0,12.6,0.0,0.0,2.0,0.0,11.0,2.0,551.0,597.0,2.0,0.0,7.0,0.0
Toma Bašić,Ligue 1,MF,24.0,58.0,47.0,43.5,7.0,3.0,10.0,0.0,66.0,26.0,1599.0,2005.0,61.0,25.0,53.0,4.0
Tomer Hemed,Premier League,FW,30.0,16.0,9.0,9.4,2.0,2.0,0.0,0.0,17.0,7.0,156.0,242.0,4.0,1.0,3.0,1.0
Tomislav Gomelt,Serie A,MF,26.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0
Tommaso Augello,Serie A,DF,26.0,34.0,29.0,28.9,1.0,4.0,4.0,1.0,3.0,1.0,1315.0,1732.0,31.0,43.0,40.0,5.0
Tommaso Pobega,Serie A,MF,21.0,13.0,10.0,8.5,3.0,0.0,4.0,0.0,9.0,4.0,211.0,282.0,6.0,5.0,3.0,1.0
Tommy Smith,Premier League,DF,26.0,39.0,34.0,33.9,0.0,1.0,9.0,1.0,10.0,2.0,1225.0,1718.0,24.0,26.0,8.0,6.0
Tomás Pina Isla,La Liga,MF,33.0,93.0,86.0,80.4,5.0,0.0,33.0,1.0,30.0,7.0,2435.0,2990.0,38.0,19.0,56.0,6.0
Tomás Rincón,Serie A,MF,33.0,119.0,114.0,110.5,5.0,5.0,42.0,0.0,77.0,22.0,4075.0,4977.0,84.0,86.0,139.0,16.0
Tomás Tavares,La Liga,"MF,DF",19.0,3.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,0.0
Tomáš Hubočan,Ligue 1,DF,32.0,3.0,1.0,1.8,0.0,0.0,2.0,0.0,1.0,0.0,45.0,63.0,0.0,0.0,0.0,0.0
Tomáš Koubek,Bundesliga,GK,26.0,91.0,90.0,90.5,0.0,0.0,3.0,0.0,0.0,0.0,1510.0,2460.0,3.0,0.0,4.0,0.0
Tomáš Souček,Premier League,MF,25.0,32.0,31.0,30.6,8.0,0.0,2.0,0.0,49.0,19.0,807.0,1104.0,9.0,8.0,8.0,1.0
Tomáš Vaclík,La Liga,GK,31.0,69.0,69.0,68.5,0.0,0.0,1.0,0.0,0.0,0.0,1341.0,2011.0,0.0,0.0,1.0,0.0
Toni Kroos,La Liga,MF,31.0,106.0,97.0,92.6,10.0,15.0,12.0,0.0,150.0,53.0,7217.0,8104.0,223.0,108.0,62.0,25.0
Toni Lato,La Liga,DF,23.0,37.0,22.0,21.6,2.0,1.0,9.0,0.0,10.0,4.0,773.0,1039.0,11.0,11.0,27.0,2.0
Toni Leistner,Bundesliga,DF,28.0,13.0,11.0,11.2,0.0,0.0,3.0,0.0,2.0,0.0,524.0,623.0,3.0,5.0,5.0,0.0
Toni Moya,La Liga,MF,21.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,51.0,0.0,0.0,0.0,0.0
Toni Villa,La Liga,"MF,FW",26.0,63.0,45.0,41.4,3.0,3.0,8.0,0.0,65.0,22.0,968.0,1330.0,43.0,38.0,130.0,44.0
Tony Jantschke,Bundesliga,DF,30.0,49.0,31.0,31.5,0.0,2.0,8.0,0.0,8.0,0.0,1721.0,2025.0,12.0,13.0,6.0,0.0
Tony Mauricio,Ligue 1,MF,26.0,14.0,1.0,3.3,0.0,3.0,2.0,0.0,8.0,2.0,165.0,202.0,6.0,4.0,3.0,1.0
Torben Müsel,Bundesliga,FW,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosin Adarabioyo,Premier League,DF,23.0,14.0,14.0,14.0,0.0,0.0,1.0,0.0,11.0,1.0,484.0,564.0,3.0,1.0,1.0,0.0
Toño,La Liga,DF,31.0,57.0,54.0,52.0,2.0,5.0,9.0,0.0,20.0,5.0,1955.0,2536.0,42.0,58.0,87.0,17.0
Toño Ramírez,La Liga,GK,30.0,4.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,81.0,118.0,0.0,0.0,0.0,0.0
Trent Alexander-Arnold,Premier League,DF,22.0,102.0,95.0,94.69999999999999,6.0,28.0,12.0,0.0,106.0,32.0,5826.0,7921.0,180.0,224.0,88.0,31.0
Trevoh Chalobah,Ligue 1,"MF,DF",21.0,12.0,9.0,9.1,0.0,0.0,0.0,0.0,3.0,0.0,308.0,386.0,5.0,1.0,20.0,1.0
Tristan Dingomé,Ligue 1,MF,29.0,50.0,43.0,38.0,1.0,4.0,10.0,0.0,22.0,7.0,1220.0,1575.0,50.0,48.0,28.0,2.0
Troy Deeney,Premier League,FW,31.0,88.0,74.0,73.5,24.0,9.0,8.0,2.0,136.0,54.0,1236.0,2088.0,89.0,88.0,29.0,15.0
Troy Parrott,Premier League,MF,17.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
Trézéguet,Premier League,FW,26.0,43.0,28.0,29.7,6.0,2.0,4.0,1.0,72.0,23.0,429.0,645.0,26.0,18.0,61.0,23.0
Tuta,Bundesliga,DF,21.0,4.0,3.0,3.3,0.0,0.0,1.0,0.0,1.0,0.0,77.0,97.0,0.0,0.0,1.0,0.0
Tyler Adams,Bundesliga,"MF,DF",21.0,37.0,27.0,28.400000000000002,0.0,2.0,1.0,0.0,11.0,3.0,1516.0,1811.0,14.0,15.0,30.0,3.0
Tyler Roberts,Premier League,"MF,FW",22.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,61.0,91.0,2.0,5.0,2.0,1.0
Tyreke Johnson,Premier League,FW,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Campbell,Premier League,"FW,MF",17.0,4.0,0.0,0.9,0.0,0.0,0.0,0.0,2.0,1.0,10.0,19.0,0.0,4.0,0.0,1.0
Tyrick Mitchell,Premier League,DF,21.0,14.0,12.0,12.2,0.0,0.0,2.0,0.0,1.0,1.0,374.0,522.0,6.0,9.0,4.0,0.0
Tyron Tormin,Ligue 1,"MF,FW",19.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0
Tyrone Mings,Premier League,DF,27.0,57.0,53.0,50.5,4.0,3.0,13.0,1.0,20.0,9.0,1726.0,2180.0,13.0,6.0,19.0,2.0
Téji Savanier,Ligue 1,MF,29.0,65.0,63.0,60.5,15.0,19.0,16.0,2.0,120.0,30.0,2344.0,3409.0,153.0,43.0,159.0,14.0
Törles Knöll,Bundesliga,FW,20.0,17.0,2.0,4.3,1.0,0.0,0.0,0.0,8.0,3.0,57.0,86.0,2.0,1.0,4.0,2.0
Uche Henry Agbo,La Liga,MF,22.0,6.0,5.0,4.1,0.0,0.0,2.0,0.0,1.0,0.0,183.0,201.0,1.0,2.0,2.0,0.0
Uffe Bech,Bundesliga,FW,25.0,2.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0
Ulisses Garcia,Bundesliga,DF,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,0.0,0.0,0.0,0.0
Umar Sadiq,Serie A,FW,20.0,3.0,3.0,2.5,0.0,0.0,0.0,0.0,4.0,0.0,33.0,55.0,3.0,1.0,4.0,3.0
Umut Bozok,Ligue 1,"FW,MF",24.0,30.0,14.0,14.399999999999999,2.0,3.0,1.0,0.0,28.0,9.0,240.0,328.0,12.0,7.0,27.0,4.0
Unai Arietaleanizbeaskoa,La Liga,"FW,MF",22.0,3.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0
Unai Bustinza,La Liga,DF,27.0,78.0,73.0,70.5,2.0,2.0,24.0,1.0,27.0,13.0,2135.0,2984.0,29.0,27.0,18.0,4.0
Unai García,La Liga,DF,28.0,16.0,12.0,13.1,1.0,0.0,2.0,0.0,3.0,1.0,320.0,439.0,3.0,1.0,6.0,0.0
Unai López,La Liga,MF,25.0,44.0,33.0,30.7,3.0,4.0,11.0,0.0,43.0,17.0,1608.0,1924.0,48.0,32.0,32.0,3.0
Unai Núñez,La Liga,DF,23.0,73.0,67.0,69.1,2.0,0.0,25.0,0.0,44.0,10.0,2688.0,3208.0,13.0,4.0,29.0,0.0
Unai Simón,La Liga,GK,23.0,59.0,59.0,58.2,0.0,0.0,5.0,1.0,0.0,0.0,1142.0,1871.0,1.0,1.0,0.0,0.0
Unai Vencedor Paris,La Liga,MF,20.0,12.0,9.0,8.200000000000001,0.0,0.0,3.0,0.0,4.0,1.0,296.0,365.0,2.0,2.0,3.0,0.0
Urko González,La Liga,MF,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Uroš Račić,La Liga,MF,22.0,12.0,8.0,8.7,0.0,0.0,3.0,0.0,10.0,2.0,288.0,372.0,2.0,4.0,8.0,0.0
Uwe Hünemeier,Bundesliga,DF,33.0,17.0,13.0,13.6,1.0,0.0,7.0,1.0,10.0,1.0,699.0,808.0,7.0,1.0,2.0,0.0
Vagner Gonçalves,Ligue 1,"FW,MF",25.0,14.0,3.0,4.4,0.0,0.0,1.0,0.0,7.0,1.0,74.0,104.0,2.0,4.0,7.0,2.0
Vahid Selimović,Ligue 1,DF,20.0,13.0,12.0,11.7,0.0,0.0,4.0,2.0,2.0,0.0,369.0,470.0,1.0,1.0,3.0,0.0
Valentin Eysseric,Serie A,FW,28.0,47.0,20.0,20.9,2.0,2.0,7.0,0.0,34.0,11.0,746.0,990.0,54.0,31.0,29.0,11.0
Valentin Mihaila,Serie A,"MF,FW",20.0,3.0,0.0,1.3,0.0,0.0,0.0,0.0,2.0,1.0,25.0,35.0,0.0,0.0,1.0,1.0
Valentin Rongier,Ligue 1,MF,26.0,112.0,105.0,100.6,6.0,10.0,12.0,0.0,153.0,34.0,4844.0,5728.0,153.0,84.0,136.0,28.0
Valentin Rosier,Ligue 1,"DF,MF",21.0,54.0,47.0,47.099999999999994,0.0,7.0,7.0,0.0,31.0,8.0,1800.0,2264.0,32.0,36.0,88.0,11.0
Valentin Stocker,Bundesliga,MF,28.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,3.0,2.0,11.0,17.0,1.0,0.0,0.0,0.0
Valentino Lazaro,Bundesliga,"DF,FW",24.0,84.0,60.0,64.3,7.0,12.0,14.0,1.0,47.0,21.0,2180.0,2967.0,102.0,64.0,97.0,33.0
Valentín Vada,Ligue 1,MF,22.0,35.0,14.0,14.5,3.0,1.0,5.0,0.0,19.0,5.0,711.0,856.0,11.0,11.0,15.0,3.0
Valerio Verre,Serie A,MF,27.0,65.0,31.0,30.1,5.0,5.0,7.0,0.0,57.0,18.0,1010.0,1318.0,46.0,53.0,43.0,9.0
Valery,La Liga,"DF,MF",18.0,17.0,10.0,9.9,0.0,1.0,2.0,0.0,2.0,1.0,328.0,414.0,4.0,6.0,24.0,7.0
Valon Behrami,Serie A,MF,35.0,68.0,52.0,47.400000000000006,2.0,0.0,15.0,1.0,25.0,6.0,1263.0,1551.0,16.0,9.0,30.0,4.0
Valon Berisha,Ligue 1,MF,27.0,40.0,25.0,26.4,0.0,3.0,3.0,0.0,29.0,5.0,1104.0,1360.0,38.0,23.0,13.0,4.0
Valter Birsa,Serie A,MF,32.0,77.0,49.0,48.699999999999996,5.0,8.0,5.0,0.0,78.0,23.0,1949.0,2641.0,111.0,77.0,80.0,8.0
Valère Germain,Ligue 1,"FW,MF",30.0,113.0,64.0,68.8,22.0,9.0,5.0,0.0,139.0,56.0,1282.0,1709.0,48.0,34.0,15.0,17.0
Vanja Milinković-Savić,Serie A,GK,23.0,5.0,5.0,4.8,0.0,0.0,1.0,2.0,0.0,0.0,127.0,187.0,0.0,0.0,1.0,0.0
Vasco Regini,Serie A,DF,30.0,25.0,14.0,16.3,0.0,0.0,2.0,0.0,2.0,0.0,718.0,838.0,5.0,4.0,9.0,1.0
Vasilije Janjicic,Bundesliga,MF,18.0,7.0,3.0,3.6,0.0,0.0,1.0,0.0,2.0,1.0,122.0,151.0,3.0,3.0,2.0,0.0
